,ra,dec,ids,bands
516,301.6127964499599,-21.83450527139101,2025063000670,i
517,299.974016768945,-24.23297057151239,2025063000671,i
518,296.72775561512134,-23.737501955682884,2025063000672,i
519,295.1179162873992,-20.930279767152847,2025063000673,i
520,293.50128605199967,-18.182220849382702,2025063000674,i
521,290.2381948236046,-17.69608616929426,2025063000675,i
522,291.80775467110686,-20.455575296635544,2025063000676,i
523,295.01694066846454,-26.063607834034663,2025063000677,i
524,289.90182064563527,-27.72351709838603,2025063000678,i
525,286.4315668674049,-27.118425026756757,2025063000679,i
526,288.0310497258954,-29.93985814150036,2025063000680,i
527,286.0126947616446,-32.13824151351495,2025063000681,i
528,291.3203225261247,-30.681962316824134,2025063000682,i
529,293.22972404209264,-28.37669102846544,2025063000683,i
530,294.53088954686984,-31.3949753568674,2025063000684,i
531,296.4761512142345,-29.010768320361297,2025063000685,i
532,298.27265037399405,-26.624283117386142,2025063000686,i
533,299.6963262501942,-29.58816410321453,2025063000687,i
534,302.9217799655597,-30.090025222518495,2025063000688,i
535,301.49520209870104,-27.13491176367843,2025063000689,i
536,304.7101185909929,-27.57615399356988,2025063000690,i
537,307.93210815896833,-27.934620231439457,2025063000691,i
538,309.5992702115087,-25.364439691630203,2025063000692,i
539,311.1676424285046,-28.199991773855302,2025063000693,r
540,300.31008722652626,-12.988103391209961,2025062000413,i
541,315.5032115967679,-19.24999311527048,2025062000422,i
542,318.5127774366088,-17.932384518853766,2025062000431,i
543,326.6666633592992,-16.804235245224096,2025062000440,i
544,320.1510573130821,-8.544334447298686,2025062000449,i
545,283.6824946960505,-14.645672770104003,2025062000278,i
546,243.58274943699652,-13.75380652060542,2025062000287,z
547,264.1679750666564,-14.862367782419792,2025062000296,z
548,332.42705609615723,-10.667571225831642,2025062000534,i
549,286.8738411070189,-20.268551607640717,2025062000305,z
550,327.5972949900164,-7.33188593164834,2025062000543,i
551,277.8063388898423,-13.918350286042488,2025062000314,z
552,312.60738330966825,-9.616571420462224,2025062000552,i
553,305.7046844485184,-14.883213384384057,2025062000561,z
554,324.73477619225855,-11.99046121201261,2025062000570,z
555,250.44792036677674,-17.981985107069903,2025062000399,i
556,292.73501460100476,-15.462892229378875,2025062000408,i
557,311.8410486518179,-12.679408147280665,2025062000417,i
558,292.0622033414192,-23.054261404680492,2025062000655,i
559,320.18733385399287,-22.714411357068297,2025062000426,i
560,316.94972796897025,-13.125553983580712,2025062000435,i
561,282.1401170397686,-17.1750252029998,2025062000264,i
562,288.28805311481386,-17.770638401784286,2025062000273,i
563,259.0313788692969,-16.841273650250738,2025062000282,z
564,319.7463003063052,-11.726846890753867,2025062000520,i
565,240.98315161556062,-15.622722650404178,2025062000291,z
566,334.3997148675602,-18.45999614205194,2025062000529,i
567,283.6953641595017,-19.99757409839188,2025062000300,z
568,330.1274621780461,-5.856053131205476,2025062000538,i
569,304.6188520049487,-10.245315518232175,2025062000556,z
570,236.1121777686761,-21.840878949849408,2025062000385,i
571,246.52659887848844,-27.48313027923063,2025062000394,i
572,296.73645409923546,-20.52865333235103,2025062000403,i
573,298.26112820436055,-10.557021009234983,2025062000412,i
574,299.8564390718279,-27.834454355610728,2025062000650,z
575,246.70559095276232,-14.557100251870514,2025062000259,i
576,289.20663938099284,-28.028103812736543,2025062000268,i
577,285.193015256172,-17.49827285457117,2025062000277,i
578,311.0353788693202,-15.71912338897293,2025062000515,i
579,246.14430828341784,-11.839643934284604,2025062000286,z
580,327.3906369182374,-10.50958353916308,2025062000524,i
581,334.89621855408024,-12.269125976968553,2025062000533,i
582,327.6868243820132,-4.148982278509889,2025062000542,i
583,310.47357077306026,-7.841910201206663,2025062000551,i
584,238.34315903516384,-17.37976081573699,2025062000380,i
585,237.41181001967144,-30.27344485324555,2025062000389,i
586,248.5445960542819,-22.75875952277172,2025062000398,i
587,276.9249397018468,-29.684347156689103,2025062000636,z
588,294.00383938035054,-12.940529199904038,2025062000407,i
589,291.2840172751486,-30.57727004622879,2025062000645,z
590,308.866905231843,-13.931953422987858,2025062000416,i
591,290.6708091118722,-25.545230899862773,2025062000654,i
592,243.05181142213965,-11.035342983481257,2025062000254,i
593,279.11533981816933,-16.817717985675195,2025062000263,i
594,313.07380237854454,-6.4431153558025915,2025062000501,r
595,290.1025974808882,-20.464350165408412,2025062000272,i
596,298.26112581864106,-10.55701727411531,2025062000510,i
597,274.88292909264936,-13.535822979224893,2025062000281,i
598,316.9497946275905,-13.125453319923434,2025062000519,i
599,336.9587787550766,-19.95231919154766,2025062000528,i
600,332.57831952423993,-7.531327762245749,2025062000537,i
601,273.11366193474373,-16.04946582574149,2025062000366,i
602,246.70551727482285,-14.55711606462755,2025062000375,i
603,239.32483096066608,-22.916704625331302,2025062000384,i
604,244.33394019230664,-32.17824484783004,2025062000393,i
605,267.6756400709513,-31.096338047319495,2025062000631,z
606,284.0593207348203,-30.310758155168315,2025062000640,z
607,298.5574247979327,-30.405590028319654,2025062000649,z
608,255.235319250752,-13.581529099053297,2025062000249,i
609,241.50525323850087,-18.361064825751424,2025062000258,i
610,320.3517850349995,-5.331611462008463,2025062000496,r
611,285.4008317750742,-22.746877615543504,2025062000267,i
612,307.5690054965116,-9.098040764609632,2025062000505,r
613,308.86682494792535,-13.931920206781978,2025062000514,i
614,327.07372029150457,-13.669355831081056,2025062000523,i
615,332.1969313392279,-13.795079473472725,2025062000532,i
616,286.6519807811333,-14.97119664713913,2025062000361,z
617,255.23527204276888,-13.581500670991968,2025062000370,i
618,244.69173943736726,-19.220860103838735,2025062000379,i
619,236.9850017807205,-27.457795918822136,2025062000388,i
620,267.31260862855373,-23.325623519858773,2025062000626,z
621,247.90086679383205,-20.017866882676234,2025062000397,i
622,274.9632924018109,-32.003371041374926,2025062000635,z
623,289.2069239516606,-28.02803666928372,2025062000644,z
624,294.1356574078861,-25.55815742325495,2025062000653,i
625,314.76112713159455,-11.378256565817102,2025062000482,r
626,243.5826489352848,-13.753815405010968,2025062000253,i
627,319.74621745097124,-11.726949919189257,2025062000491,r
628,264.16784591488204,-14.862474475919395,2025062000262,i
629,315.30678072102376,-8.223492906095528,2025062000500,r
630,301.4484140724429,-10.461022554063158,2025062000509,i
631,314.76137526433314,-11.378243942476162,2025062000518,i
632,245.88716970399608,-24.724199235236565,2025062000347,z
633,297.96360555677813,-18.015217333383514,2025062000356,z
634,274.88286755327977,-13.535784543231003,2025062000365,i
635,247.2894561422554,-17.28326391112136,2025062000374,i
636,280.49932571382004,-24.91148796518184,2025062000612,z
637,242.58638624074655,-23.870441716619695,2025062000383,i
638,276.1086623588944,-16.439130890285153,2025062000621,z
639,269.86679818916656,-28.842777683468544,2025062000630,z
640,282.31822804767273,-32.71401867076026,2025062000639,z
641,296.29351283115057,-28.020417549045508,2025062000648,z
642,323.2226445325228,-21.339742578152965,2025062000477,r
643,326.19193131654515,-19.913411771181625,2025062000486,r
644,322.80019313321066,-3.8743754578591942,2025062000495,r
645,309.69560214921285,-10.898920477327255,2025062000504,r
646,305.70474429157446,-14.883208561178028,2025062000513,i
647,240.32512044169604,-28.484615103620847,2025062000342,z
648,250.44789669990632,-17.98195872099836,2025062000351,z
649,292.7350393698105,-15.462910255899514,2025062000360,z
650,313.0736727564374,-6.44303723673663,2025062000598,z
651,258.2185443703174,-14.033946024074135,2025062000369,i
652,244.12818984487998,-16.482106947230204,2025062000378,i
653,275.3382081016467,-26.946406887244688,2025062000616,z
654,269.34758216911194,-20.952559494496164,2025062000625,z
655,273.38719925161035,-29.281791676440243,2025062000634,z
656,317.05077671249273,-24.000027748897644,2025062000472,r
657,314.02074265577124,-14.445696114189925,2025062000481,r
658,322.00644446578247,-13.446316270773726,2025062000490,r
659,317.86692683651427,-6.785285220215812,2025062000499,r
660,246.14425396839752,-11.83963586253085,2025062000328,z
661,236.11213886086773,-21.840856082514815,2025062000337,z
662,246.52679248619182,-27.483116264241353,2025062000346,z
663,296.73635085217234,-20.528750261551906,2025062000355,z
664,320.3518742317817,-5.331540896949886,2025062000593,z
665,277.8063508955746,-13.918315260615541,2025062000364,i
666,307.5690473185902,-9.097925182447835,2025062000602,z
667,282.13687997993566,-22.469470753263295,2025062000611,z
668,277.44540779863553,-19.30980284739991,2025062000620,z
669,271.92888983911,-26.535107410804642,2025062000629,z
670,304.6189086287163,-10.245311585077705,2025062000458,i
671,313.2453211282239,-17.49170282323588,2025062000467,r
672,325.67118062634285,-23.002665594893067,2025062000476,r
673,322.70190687692207,-7.0822647753610015,2025062000494,r
674,238.34295622065622,-17.37973878750699,2025062000332,z
675,237.4119036263734,-30.27347027303003,2025062000341,z
676,334.67305427025565,-15.367208267583244,2025062000579,z
677,248.54453270700088,-22.758741294133475,2025062000350,z
678,332.64247580393135,-1.2567038170744194,2025062000588,z
679,294.0037223988779,-12.940455630421598,2025062000359,z
680,315.30668461347807,-8.223393908170067,2025062000597,z
681,290.67065655416627,-25.545201186304606,2025062000606,z
682,278.76661893950535,-27.318499574345818,2025062000615,z
683,322.4322787623679,-10.28055706181186,2025062000444,i
684,313.0737652337645,-6.44303254770589,2025062000453,i
685,303.5398964704389,-12.83477475861339,2025062000462,r
686,317.81544771065126,-20.99188789574827,2025062000471,r
687,316.24236181589595,-16.197301647916422,2025062000480,r
688,291.0215615810222,-12.70658973738529,2025062000309,z
689,273.11361955528884,-16.04951895507297,2025062000318,z
690,246.70551181851087,-14.55708669819361,2025062000327,z
691,239.32465686221641,-22.916682572437022,2025062000336,z
692,331.55367832000127,-20.016871439328362,2025062000574,z
693,329.99848612980287,-9.019200360247662,2025062000583,z
694,325.20570791147,-5.614075045237143,2025062000592,z
695,309.69542675061393,-10.898717748613345,2025062000601,z
696,320.83786431055665,-19.647904250859153,2025062000430,i
697,323.7971285327319,-18.254995727630853,2025062000439,i
698,320.35165740270145,-5.3316143971929275,2025062000448,i
699,307.56906892057526,-9.098073700496352,2025062000457,i
700,311.0353575237363,-15.719141228117577,2025062000466,r
701,261.1939006007037,-14.456660190306227,2025062000295,z
702,270.12604491738483,-15.655465250174942,2025062000319,z
703,288.70714491492265,-22.9492209871319,2025062000304,z
704,280.7373800167627,-14.291078101711769,2025062000313,z
705,255.23546665291533,-13.581391402549713,2025062000322,z
706,303.53985088105355,-12.83469285853214,2025062000560,z
707,244.69159550584718,-19.22074369363857,2025062000331,z
708,322.00656110472653,-13.446294415908302,2025062000569,z
709,331.9007334117311,-16.91115138204965,2025062000578,z
710,317.5190819977506,-9.985311102326648,2025062000596,z
711,319.48034485760826,-25.743653746476284,2025062000425,i
712,314.7611401738355,-11.378160598690036,2025062000434,i
713,315.30669745842056,-8.223400893055144,2025062000452,i
714,300.31023742558693,-12.98817317456406,2025062000461,r
715,237.8591737353857,-14.621860976264871,2025062000290,z
716,280.55622154170936,-19.672424649349054,2025062000299,z
717,289.66204743594676,-15.251940526857616,2025062000308,z
718,320.1510666037084,-8.544311495238077,2025062000546,i
719,274.882787530673,-13.535819133018755,2025062000317,z
720,306.7317114833225,-12.123282009141022,2025062000555,i
721,247.28944390004543,-17.283224864194683,2025062000326,z
722,311.8412593128657,-12.679419001308489,2025062000564,z
723,329.77212325264804,-12.173542226908834,2025062000573,z
724,332.42695306939,-10.66766219127373,2025062000582,z
725,280.73759541439455,-14.29101190700996,2025062000411,i
726,312.3740348567256,-20.447315215865,2025062000420,i
727,323.22279728650716,-21.33973768566287,2025062000429,i
728,326.19174939253037,-19.913406643298256,2025062000438,i
729,322.8001029000917,-3.874480243460736,2025062000447,i
730,286.6519407858994,-14.97121277632404,2025062000276,i
731,249.2069081937215,-12.51197433096238,2025062000285,z
732,258.2185851186344,-14.033951552068489,2025062000294,z
733,287.24249032200623,-25.421756460170823,2025062000303,z
734,330.16176925388197,-2.6940837414145844,2025062000541,i
735,283.68252048083446,-14.645677231987058,2025062000312,z
736,313.0737159287157,-6.443028704229723,2025062000550,i
737,300.3103136311412,-12.98803256363292,2025062000559,z
738,319.74634532657916,-11.726912963556511,2025062000568,z
739,334.3994718236404,-18.460081237024685,2025062000577,z
740,297.08907739585464,-13.063437486891178,2025062000406,i
741,306.7315558189363,-12.123298324214874,2025062000415,i
742,317.05062714497,-24.00002736327477,2025062000424,i
743,314.02061385009523,-14.445695660885685,2025062000433,i
744,322.00651072492656,-13.446220160781541,2025062000442,i
745,286.8737586422152,-20.268464004155906,2025062000271,i
746,277.8062721271726,-13.918450227689002,2025062000280,i
747,240.4710584368187,-12.895703778539113,2025062000289,z
748,334.09009783277395,-21.551620282647242,2025062000527,i
749,282.1401162156127,-17.175026635388715,2025062000298,z
750,335.0566533753092,-9.165003837955172,2025062000536,i
751,288.28807685226,-17.77064249935775,2025062000307,z
752,320.35174680663476,-5.331506491553157,2025062000545,i
753,307.5690841030337,-9.097972512255991,2025062000554,i
754,311.0351816971242,-15.719038009892062,2025062000563,z
755,243.73123479047766,-29.40831737256094,2025062000392,i
756,255.97126438420878,-16.365656011709422,2025062000401,i
757,283.6825393617913,-14.645647729956227,2025062000410,i
758,313.24516896697855,-17.491794840214993,2025062000419,i
759,325.6711570923331,-23.00266649778944,2025062000428,i
760,240.98329724786817,-15.622725007339865,2025062000257,i
761,283.6954071863313,-19.997570302653955,2025062000266,i
762,291.0213054995771,-12.706678129298252,2025062000275,i
763,252.2348690864498,-13.082006626106407,2025062000284,z
764,324.73469959339525,-11.990482472212454,2025062000522,i
765,246.70558813845503,-14.55708459835634,2025062000293,z
766,334.6732018825963,-15.367117739971864,2025062000531,i
767,332.64246205512006,-1.2568116553215,2025062000540,i
768,315.30680607089914,-8.223458031813763,2025062000549,i
769,298.26117527803893,-10.556944711401796,2025062000558,z
770,239.82242704607484,-25.697529886161533,2025062000387,i
771,245.27685820023586,-21.968879062558575,2025062000396,i
772,295.8952897415137,-15.563688090152585,2025062000405,i
773,287.6604049168529,-30.497278371989864,2025062000643,z
774,303.5399098860455,-12.83479033347078,2025062000414,i
775,295.4632006802594,-23.04332231247958,2025062000652,i
776,317.8153955919396,-20.991880342800595,2025062000423,i
